param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_1_0_0,0
S0_1_1_0,100000000
R0_0,9.0995939804
R0_1,9.0995939804
Sample_0,0.0547834658
Sample_1,0.0547834658
Recover_0,0.243407897
Recover_1,0.243407897
Stop_time_0,3.9985990043
Time_of_interest_0,6.1854148251
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Infect_0,2.71e-08
Infect_1,2.71e-08
VisitDepart_0_0,0.0410038693
VisitDepart_0_1,0.0410038693
VisitDepart_1_0,0.0410038693
VisitDepart_1_1,0.0410038693
VisitReturn_0_0,0.9877826056
VisitReturn_0_1,0.9877826056
VisitReturn_1_0,0.9877826056
VisitReturn_1_1,0.9877826056
VisitStationaryFreqs_0_0,0.9601434599
VisitStationaryFreqs_0_1,0.0398565401
VisitStationaryFreqs_1_0,0.0398565401
VisitStationaryFreqs_1_1,0.9601434599
VisitApproxInfect_0_0,2.61e-08
VisitApproxInfect_0_1,1.1e-09
VisitApproxInfect_1_0,1.1e-09
VisitApproxInfect_1_1,2.61e-08
StartState_0,0
StartState_1,0
actual_sim_time_0,3.9985990043
SampleCount_0,129.0
SampleCount_1,20.0
total_sampled_0,149.0
num_sampled_per_capita_0,1.29e-06
num_sampled_per_capita_1,2e-07
Prevalence_0,1766.0
Prevalence_1,285.0
per_capita_prevalence_at_t_0,1.766e-05
per_capita_prevalence_at_t_1,2.85e-06
final_Susceptible_0_0_0,99997933.0
final_Susceptible_0_1_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99999651.0
final_Contagious_0_0_0,1710.0
final_Contagious_0_1_0,35.0
final_Contagious_1_0_0,56.0
final_Contagious_1_1_0,250.0
final_Recovered_0_0_0,323.0
final_Recovered_0_1_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,43.0
most_recent_tip_age_0,0.0
log_R0_0,2.208229795
log_R0_1,2.208229795
log_Sample_0,-2.9043668497
log_Sample_1,-2.9043668497
log_Recover_0,-1.4130166544
log_Recover_1,-1.4130166544
log_VisitDepart_0_0,-3.1940888425
log_VisitDepart_0_1,-3.1940888425
log_VisitDepart_1_0,-3.1940888425
log_VisitDepart_1_1,-3.1940888425
log_VisitReturn_0_0,-0.0122926403
log_VisitReturn_0_1,-0.0122926403
log_VisitReturn_1_0,-0.0122926403
log_VisitReturn_1_1,-0.0122926403
log_Infect_0,-17.4224707905
log_Infect_1,-17.4224707905
