param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_1_0_0,0
S0_1_1_0,100000000
R0_0,8.3316520591
R0_1,8.3316520591
Sample_0,0.0168329622
Sample_1,0.0168329622
Recover_0,0.2572468548
Recover_1,0.2572468548
Stop_time_0,3.991617657
Time_of_interest_0,67.0399026342
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Infect_0,2.28e-08
Infect_1,2.28e-08
VisitDepart_0_0,0.0620914662
VisitDepart_0_1,0.0620914662
VisitDepart_1_0,0.0620914662
VisitDepart_1_1,0.0620914662
VisitReturn_0_0,0.1942170095
VisitReturn_0_1,0.1942170095
VisitReturn_1_0,0.1942170095
VisitReturn_1_1,0.1942170095
VisitStationaryFreqs_0_0,0.7577471209
VisitStationaryFreqs_0_1,0.2422528791
VisitStationaryFreqs_1_0,0.2422528791
VisitStationaryFreqs_1_1,0.7577471209
VisitApproxInfect_0_0,1.73e-08
VisitApproxInfect_0_1,5.5e-09
VisitApproxInfect_1_0,5.5e-09
VisitApproxInfect_1_1,1.73e-08
StartState_0,0
StartState_1,0
actual_sim_time_0,3.991617657
SampleCount_0,82.0
SampleCount_1,12.0
total_sampled_0,94.0
num_sampled_per_capita_0,8.2e-07
num_sampled_per_capita_1,1.2e-07
Prevalence_0,1410.0
Prevalence_1,248.0
per_capita_prevalence_at_t_0,1.41e-05
per_capita_prevalence_at_t_1,2.48e-06
final_Susceptible_0_0_0,99998623.0
final_Susceptible_0_1_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99999390.0
final_Contagious_0_0_0,1073.0
final_Contagious_0_1_0,71.0
final_Contagious_1_0_0,337.0
final_Contagious_1_1_0,177.0
final_Recovered_0_0_0,234.0
final_Recovered_0_1_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,96.0
most_recent_tip_age_0,0.0
log_R0_0,2.1200617629
log_R0_1,2.1200617629
log_Sample_0,-4.0844162816
log_Sample_1,-4.0844162816
log_Recover_0,-1.3577191304
log_Recover_1,-1.3577191304
log_VisitDepart_0_0,-2.7791467204
log_VisitDepart_0_1,-2.7791467204
log_VisitDepart_1_0,-2.7791467204
log_VisitDepart_1_1,-2.7791467204
log_VisitReturn_0_0,-1.6387791393
log_VisitReturn_0_1,-1.6387791393
log_VisitReturn_1_0,-1.6387791393
log_VisitReturn_1_1,-1.6387791393
log_Infect_0,-17.5949548931
log_Infect_1,-17.5949548931
