param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,100000000
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,100000000
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,100000000
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,100000000
R0_0,4.4003757628
R0_1,4.4003757628
R0_2,4.4003757628
R0_3,4.4003757628
R0_4,4.4003757628
Sample_0,0.0104889263
Sample_1,0.0104889263
Sample_2,0.0104889263
Sample_3,0.0104889263
Sample_4,0.0104889263
Recover_0,0.6139123835
Recover_1,0.6139123835
Recover_2,0.6139123835
Recover_3,0.6139123835
Recover_4,0.6139123835
Stop_time_0,3.991864921
Time_of_interest_0,34.4158730263
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Total_S0_2,100000000
Total_S0_3,100000000
Total_S0_4,100000000
Infect_0,2.75e-08
Infect_1,2.75e-08
Infect_2,2.75e-08
Infect_3,2.75e-08
Infect_4,2.75e-08
VisitDepart_0_0,0.1318934325
VisitDepart_0_1,0.1318934325
VisitDepart_0_2,0.1318934325
VisitDepart_0_3,0.1318934325
VisitDepart_0_4,0.1318934325
VisitDepart_1_0,0.1318934325
VisitDepart_1_1,0.1318934325
VisitDepart_1_2,0.1318934325
VisitDepart_1_3,0.1318934325
VisitDepart_1_4,0.1318934325
VisitDepart_2_0,0.1318934325
VisitDepart_2_1,0.1318934325
VisitDepart_2_2,0.1318934325
VisitDepart_2_3,0.1318934325
VisitDepart_2_4,0.1318934325
VisitDepart_3_0,0.1318934325
VisitDepart_3_1,0.1318934325
VisitDepart_3_2,0.1318934325
VisitDepart_3_3,0.1318934325
VisitDepart_3_4,0.1318934325
VisitDepart_4_0,0.1318934325
VisitDepart_4_1,0.1318934325
VisitDepart_4_2,0.1318934325
VisitDepart_4_3,0.1318934325
VisitDepart_4_4,0.1318934325
VisitReturn_0_0,0.0861707017
VisitReturn_0_1,0.0861707017
VisitReturn_0_2,0.0861707017
VisitReturn_0_3,0.0861707017
VisitReturn_0_4,0.0861707017
VisitReturn_1_0,0.0861707017
VisitReturn_1_1,0.0861707017
VisitReturn_1_2,0.0861707017
VisitReturn_1_3,0.0861707017
VisitReturn_1_4,0.0861707017
VisitReturn_2_0,0.0861707017
VisitReturn_2_1,0.0861707017
VisitReturn_2_2,0.0861707017
VisitReturn_2_3,0.0861707017
VisitReturn_2_4,0.0861707017
VisitReturn_3_0,0.0861707017
VisitReturn_3_1,0.0861707017
VisitReturn_3_2,0.0861707017
VisitReturn_3_3,0.0861707017
VisitReturn_3_4,0.0861707017
VisitReturn_4_0,0.0861707017
VisitReturn_4_1,0.0861707017
VisitReturn_4_2,0.0861707017
VisitReturn_4_3,0.0861707017
VisitReturn_4_4,0.0861707017
VisitStationaryFreqs_0_0,0.1404016025
VisitStationaryFreqs_0_1,0.2148995994
VisitStationaryFreqs_0_2,0.2148995994
VisitStationaryFreqs_0_3,0.2148995994
VisitStationaryFreqs_0_4,0.2148995994
VisitStationaryFreqs_1_0,0.2148995994
VisitStationaryFreqs_1_1,0.1404016025
VisitStationaryFreqs_1_2,0.2148995994
VisitStationaryFreqs_1_3,0.2148995994
VisitStationaryFreqs_1_4,0.2148995994
VisitStationaryFreqs_2_0,0.2148995994
VisitStationaryFreqs_2_1,0.2148995994
VisitStationaryFreqs_2_2,0.1404016025
VisitStationaryFreqs_2_3,0.2148995994
VisitStationaryFreqs_2_4,0.2148995994
VisitStationaryFreqs_3_0,0.2148995994
VisitStationaryFreqs_3_1,0.2148995994
VisitStationaryFreqs_3_2,0.2148995994
VisitStationaryFreqs_3_3,0.1404016025
VisitStationaryFreqs_3_4,0.2148995994
VisitStationaryFreqs_4_0,0.2148995994
VisitStationaryFreqs_4_1,0.2148995994
VisitStationaryFreqs_4_2,0.2148995994
VisitStationaryFreqs_4_3,0.2148995994
VisitStationaryFreqs_4_4,0.1404016025
VisitApproxInfect_0_0,3.9e-09
VisitApproxInfect_0_1,5.9e-09
VisitApproxInfect_0_2,5.9e-09
VisitApproxInfect_0_3,5.9e-09
VisitApproxInfect_0_4,5.9e-09
VisitApproxInfect_1_0,5.9e-09
VisitApproxInfect_1_1,3.9e-09
VisitApproxInfect_1_2,5.9e-09
VisitApproxInfect_1_3,5.9e-09
VisitApproxInfect_1_4,5.9e-09
VisitApproxInfect_2_0,5.9e-09
VisitApproxInfect_2_1,5.9e-09
VisitApproxInfect_2_2,3.9e-09
VisitApproxInfect_2_3,5.9e-09
VisitApproxInfect_2_4,5.9e-09
VisitApproxInfect_3_0,5.9e-09
VisitApproxInfect_3_1,5.9e-09
VisitApproxInfect_3_2,5.9e-09
VisitApproxInfect_3_3,3.9e-09
VisitApproxInfect_3_4,5.9e-09
VisitApproxInfect_4_0,5.9e-09
VisitApproxInfect_4_1,5.9e-09
VisitApproxInfect_4_2,5.9e-09
VisitApproxInfect_4_3,5.9e-09
VisitApproxInfect_4_4,3.9e-09
StartState_0,2
StartState_1,4
actual_sim_time_0,3.991864921
SampleCount_0,6.0
SampleCount_1,3.0
SampleCount_2,14.0
SampleCount_3,35.0
SampleCount_4,41.0
total_sampled_0,99.0
num_sampled_per_capita_0,6e-08
num_sampled_per_capita_1,3e-08
num_sampled_per_capita_2,1.4e-07
num_sampled_per_capita_3,3.5e-07
num_sampled_per_capita_4,4.1e-07
Prevalence_0,57.0
Prevalence_1,104.0
Prevalence_2,226.0
Prevalence_3,552.0
Prevalence_4,700.0
per_capita_prevalence_at_t_0,5.7e-07
per_capita_prevalence_at_t_1,1.04e-06
per_capita_prevalence_at_t_2,2.26e-06
per_capita_prevalence_at_t_3,5.52e-06
per_capita_prevalence_at_t_4,7e-06
final_Susceptible_0_0_0,99999524.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_0_3_0,0.0
final_Susceptible_0_4_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99999496.0
final_Susceptible_1_2_0,0.0
final_Susceptible_1_3_0,0.0
final_Susceptible_1_4_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,99999540.0
final_Susceptible_2_3_0,0.0
final_Susceptible_2_4_0,0.0
final_Susceptible_3_0_0,0.0
final_Susceptible_3_1_0,0.0
final_Susceptible_3_2_0,0.0
final_Susceptible_3_3_0,99999577.0
final_Susceptible_3_4_0,0.0
final_Susceptible_4_0_0,0.0
final_Susceptible_4_1_0,0.0
final_Susceptible_4_2_0,0.0
final_Susceptible_4_3_0,0.0
final_Susceptible_4_4_0,99999624.0
final_Contagious_0_0_0,12.0
final_Contagious_0_1_0,16.0
final_Contagious_0_2_0,48.0
final_Contagious_0_3_0,121.0
final_Contagious_0_4_0,150.0
final_Contagious_1_0_0,12.0
final_Contagious_1_1_0,26.0
final_Contagious_1_2_0,48.0
final_Contagious_1_3_0,127.0
final_Contagious_1_4_0,164.0
final_Contagious_2_0_0,7.0
final_Contagious_2_1_0,22.0
final_Contagious_2_2_0,28.0
final_Contagious_2_3_0,118.0
final_Contagious_2_4_0,158.0
final_Contagious_3_0_0,12.0
final_Contagious_3_1_0,23.0
final_Contagious_3_2_0,53.0
final_Contagious_3_3_0,69.0
final_Contagious_3_4_0,148.0
final_Contagious_4_0_0,14.0
final_Contagious_4_1_0,17.0
final_Contagious_4_2_0,49.0
final_Contagious_4_3_0,117.0
final_Contagious_4_4_0,80.0
final_Recovered_0_0_0,129.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_0_3_0,0.0
final_Recovered_0_4_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,127.0
final_Recovered_1_2_0,0.0
final_Recovered_1_3_0,0.0
final_Recovered_1_4_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,128.0
final_Recovered_2_3_0,0.0
final_Recovered_2_4_0,0.0
final_Recovered_3_0_0,0.0
final_Recovered_3_1_0,0.0
final_Recovered_3_2_0,0.0
final_Recovered_3_3_0,118.0
final_Recovered_3_4_0,0.0
final_Recovered_4_0_0,0.0
final_Recovered_4_1_0,0.0
final_Recovered_4_2_0,0.0
final_Recovered_4_3_0,0.0
final_Recovered_4_4_0,99.0
most_recent_tip_age_0,0.0
log_R0_0,1.4816899379
log_R0_1,1.4816899379
log_R0_2,1.4816899379
log_R0_3,1.4816899379
log_R0_4,1.4816899379
log_Sample_0,-4.5574352194
log_Sample_1,-4.5574352194
log_Sample_2,-4.5574352194
log_Sample_3,-4.5574352194
log_Sample_4,-4.5574352194
log_Recover_0,-0.4879030589
log_Recover_1,-0.4879030589
log_Recover_2,-0.4879030589
log_Recover_3,-0.4879030589
log_Recover_4,-0.4879030589
log_VisitDepart_0_0,-2.0257610124
log_VisitDepart_0_1,-2.0257610124
log_VisitDepart_0_2,-2.0257610124
log_VisitDepart_0_3,-2.0257610124
