param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_0_2_0,0
S0_1_0_0,0
S0_1_1_0,100000000
S0_1_2_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,100000000
R0_0,8.6364443053
R0_1,8.6364443053
R0_2,8.6364443053
Sample_0,0.0186099374
Sample_1,0.0186099374
Sample_2,0.0186099374
Recover_0,0.222048994
Recover_1,0.222048994
Recover_2,0.222048994
Stop_time_0,3.9919921474
Time_of_interest_0,1.1098240949
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Total_S0_2,100000000
Infect_0,2.08e-08
Infect_1,2.08e-08
Infect_2,2.08e-08
VisitDepart_0_0,0.0617449529
VisitDepart_0_1,0.0617449529
VisitDepart_0_2,0.0617449529
VisitDepart_1_0,0.0617449529
VisitDepart_1_1,0.0617449529
VisitDepart_1_2,0.0617449529
VisitDepart_2_0,0.0617449529
VisitDepart_2_1,0.0617449529
VisitDepart_2_2,0.0617449529
VisitReturn_0_0,0.2758926614
VisitReturn_0_1,0.2758926614
VisitReturn_0_2,0.2758926614
VisitReturn_1_0,0.2758926614
VisitReturn_1_1,0.2758926614
VisitReturn_1_2,0.2758926614
VisitReturn_2_0,0.2758926614
VisitReturn_2_1,0.2758926614
VisitReturn_2_2,0.2758926614
VisitStationaryFreqs_0_0,0.6907979569
VisitStationaryFreqs_0_1,0.1546010215
VisitStationaryFreqs_0_2,0.1546010215
VisitStationaryFreqs_1_0,0.1546010215
VisitStationaryFreqs_1_1,0.6907979569
VisitStationaryFreqs_1_2,0.1546010215
VisitStationaryFreqs_2_0,0.1546010215
VisitStationaryFreqs_2_1,0.1546010215
VisitStationaryFreqs_2_2,0.6907979569
VisitApproxInfect_0_0,1.44e-08
VisitApproxInfect_0_1,3.2e-09
VisitApproxInfect_0_2,3.2e-09
VisitApproxInfect_1_0,3.2e-09
VisitApproxInfect_1_1,1.44e-08
VisitApproxInfect_1_2,3.2e-09
VisitApproxInfect_2_0,3.2e-09
VisitApproxInfect_2_1,3.2e-09
VisitApproxInfect_2_2,1.44e-08
StartState_0,0
StartState_1,0
actual_sim_time_0,3.9919921474
SampleCount_0,66.0
SampleCount_1,24.0
SampleCount_2,26.0
total_sampled_0,116.0
num_sampled_per_capita_0,6.6e-07
num_sampled_per_capita_1,2.4e-07
num_sampled_per_capita_2,2.6e-07
Prevalence_0,6.0
Prevalence_1,0.0
Prevalence_2,0.0
per_capita_prevalence_at_t_0,6e-08
per_capita_prevalence_at_t_1,0.0
per_capita_prevalence_at_t_2,0.0
final_Susceptible_0_0_0,99998786.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99999487.0
final_Susceptible_1_2_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,99999477.0
final_Contagious_0_0_0,891.0
final_Contagious_0_1_0,53.0
final_Contagious_0_2_0,58.0
final_Contagious_1_0_0,186.0
final_Contagious_1_1_0,210.0
final_Contagious_1_2_0,41.0
final_Contagious_2_0_0,186.0
final_Contagious_2_1_0,52.0
final_Contagious_2_2_0,201.0
final_Recovered_0_0_0,213.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,76.0
final_Recovered_1_2_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,84.0
most_recent_tip_age_0,0.0
log_R0_0,2.1559909594
log_R0_1,2.1559909594
log_R0_2,2.1559909594
log_Sample_0,-3.9840595713
log_Sample_1,-3.9840595713
log_Sample_2,-3.9840595713
log_Recover_0,-1.5048572278
log_Recover_1,-1.5048572278
log_Recover_2,-1.5048572278
log_VisitDepart_0_0,-2.784743042
log_VisitDepart_0_1,-2.784743042
log_VisitDepart_0_2,-2.784743042
log_VisitDepart_1_0,-2.784743042
log_VisitDepart_1_1,-2.784743042
log_VisitDepart_1_2,-2.784743042
log_VisitDepart_2_0,-2.784743042
log_VisitDepart_2_1,-2.784743042
log_VisitDepart_2_2,-2.784743042
log_VisitReturn_0_0,-1.287743397
log_VisitReturn_0_1,-1.287743397
log_VisitReturn_0_2,-1.287743397
log_VisitReturn_1_0,-1.287743397
log_VisitReturn_1_1,-1.287743397
log_VisitReturn_1_2,-1.287743397
log_VisitReturn_2_0,-1.287743397
log_VisitReturn_2_1,-1.287743397
log_VisitReturn_2_2,-1.287743397
log_Infect_0,-17.6890643548
log_Infect_1,-17.6890643548
log_Infect_2,-17.6890643548
