param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_0_2_0,0
S0_1_0_0,0
S0_1_1_0,100000000
S0_1_2_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,100000000
R0_0,11.8087982266
R0_1,11.8087982266
R0_2,11.8087982266
Sample_0,0.0729649446
Sample_1,0.0729649446
Sample_2,0.0729649446
Recover_0,0.111749912
Recover_1,0.111749912
Recover_2,0.111749912
Stop_time_0,3.9986800634
Time_of_interest_0,4.2645807542
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Total_S0_2,100000000
Infect_0,2.18e-08
Infect_1,2.18e-08
Infect_2,2.18e-08
VisitDepart_0_0,0.0130019809
VisitDepart_0_1,0.0130019809
VisitDepart_0_2,0.0130019809
VisitDepart_1_0,0.0130019809
VisitDepart_1_1,0.0130019809
VisitDepart_1_2,0.0130019809
VisitDepart_2_0,0.0130019809
VisitDepart_2_1,0.0130019809
VisitDepart_2_2,0.0130019809
VisitReturn_0_0,0.4636450843
VisitReturn_0_1,0.4636450843
VisitReturn_0_2,0.4636450843
VisitReturn_1_0,0.4636450843
VisitReturn_1_1,0.4636450843
VisitReturn_1_2,0.4636450843
VisitReturn_2_0,0.4636450843
VisitReturn_2_1,0.4636450843
VisitReturn_2_2,0.4636450843
VisitStationaryFreqs_0_0,0.946892653
VisitStationaryFreqs_0_1,0.0265536735
VisitStationaryFreqs_0_2,0.0265536735
VisitStationaryFreqs_1_0,0.0265536735
VisitStationaryFreqs_1_1,0.946892653
VisitStationaryFreqs_1_2,0.0265536735
VisitStationaryFreqs_2_0,0.0265536735
VisitStationaryFreqs_2_1,0.0265536735
VisitStationaryFreqs_2_2,0.946892653
VisitApproxInfect_0_0,2.07e-08
VisitApproxInfect_0_1,6e-10
VisitApproxInfect_0_2,6e-10
VisitApproxInfect_1_0,6e-10
VisitApproxInfect_1_1,2.07e-08
VisitApproxInfect_1_2,6e-10
VisitApproxInfect_2_0,6e-10
VisitApproxInfect_2_1,6e-10
VisitApproxInfect_2_2,2.07e-08
StartState_0,0
StartState_1,0
actual_sim_time_0,3.9986800634
SampleCount_0,929.0
SampleCount_1,33.0
SampleCount_2,104.0
total_sampled_0,1066.0
num_sampled_per_capita_0,9.29e-06
num_sampled_per_capita_1,3.3e-07
num_sampled_per_capita_2,1.04e-06
Prevalence_0,9849.0
Prevalence_1,374.0
Prevalence_2,1062.0
per_capita_prevalence_at_t_0,9.849e-05
per_capita_prevalence_at_t_1,3.74e-06
per_capita_prevalence_at_t_2,1.062e-05
final_Susceptible_0_0_0,99989064.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99999374.0
final_Susceptible_1_2_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,99998576.0
final_Contagious_0_0_0,9368.0
final_Contagious_0_1_0,58.0
final_Contagious_0_2_0,70.0
final_Contagious_1_0_0,222.0
final_Contagious_1_1_0,307.0
final_Contagious_1_2_0,19.0
final_Contagious_2_0_0,259.0
final_Contagious_2_1_0,9.0
final_Contagious_2_2_0,973.0
final_Recovered_0_0_0,1441.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,78.0
final_Recovered_1_2_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,183.0
most_recent_tip_age_0,0.0
log_R0_0,2.4688448661
log_R0_1,2.4688448661
log_R0_2,2.4688448661
log_Sample_0,-2.6177761644
log_Sample_1,-2.6177761644
log_Sample_2,-2.6177761644
log_Recover_0,-2.1914918327
log_Recover_1,-2.1914918327
log_Recover_2,-2.1914918327
log_VisitDepart_0_0,-4.3426535553
log_VisitDepart_0_1,-4.3426535553
log_VisitDepart_0_2,-4.3426535553
log_VisitDepart_1_0,-4.3426535553
log_VisitDepart_1_1,-4.3426535553
log_VisitDepart_1_2,-4.3426535553
log_VisitDepart_2_0,-4.3426535553
log_VisitDepart_2_1,-4.3426535553
log_VisitDepart_2_2,-4.3426535553
log_VisitReturn_0_0,-0.7686359239
log_VisitReturn_0_1,-0.7686359239
log_VisitReturn_0_2,-0.7686359239
log_VisitReturn_1_0,-0.7686359239
log_VisitReturn_1_1,-0.7686359239
log_VisitReturn_1_2,-0.7686359239
log_VisitReturn_2_0,-0.7686359239
log_VisitReturn_2_1,-0.7686359239
log_VisitReturn_2_2,-0.7686359239
log_Infect_0,-17.6407778365
log_Infect_1,-17.6407778365
log_Infect_2,-17.6407778365
