param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_0_2_0,0
S0_1_0_0,0
S0_1_1_0,100000000
S0_1_2_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,100000000
R0_0,11.925869959
R0_1,11.925869959
R0_2,11.925869959
Sample_0,0.0390817852
Sample_1,0.0390817852
Sample_2,0.0390817852
Recover_0,0.1417058817
Recover_1,0.1417058817
Recover_2,0.1417058817
Stop_time_0,3.9995764511
Time_of_interest_0,18.5096311542
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Total_S0_2,100000000
Infect_0,2.16e-08
Infect_1,2.16e-08
Infect_2,2.16e-08
VisitDepart_0_0,0.0362182239
VisitDepart_0_1,0.0362182239
VisitDepart_0_2,0.0362182239
VisitDepart_1_0,0.0362182239
VisitDepart_1_1,0.0362182239
VisitDepart_1_2,0.0362182239
VisitDepart_2_0,0.0362182239
VisitDepart_2_1,0.0362182239
VisitDepart_2_2,0.0362182239
VisitReturn_0_0,0.6376893593
VisitReturn_0_1,0.6376893593
VisitReturn_0_2,0.6376893593
VisitReturn_1_0,0.6376893593
VisitReturn_1_1,0.6376893593
VisitReturn_1_2,0.6376893593
VisitReturn_2_0,0.6376893593
VisitReturn_2_1,0.6376893593
VisitReturn_2_2,0.6376893593
VisitStationaryFreqs_0_0,0.8979949086
VisitStationaryFreqs_0_1,0.0510025457
VisitStationaryFreqs_0_2,0.0510025457
VisitStationaryFreqs_1_0,0.0510025457
VisitStationaryFreqs_1_1,0.8979949086
VisitStationaryFreqs_1_2,0.0510025457
VisitStationaryFreqs_2_0,0.0510025457
VisitStationaryFreqs_2_1,0.0510025457
VisitStationaryFreqs_2_2,0.8979949086
VisitApproxInfect_0_0,1.94e-08
VisitApproxInfect_0_1,1.1e-09
VisitApproxInfect_0_2,1.1e-09
VisitApproxInfect_1_0,1.1e-09
VisitApproxInfect_1_1,1.94e-08
VisitApproxInfect_1_2,1.1e-09
VisitApproxInfect_2_0,1.1e-09
VisitApproxInfect_2_1,1.1e-09
VisitApproxInfect_2_2,1.94e-08
StartState_0,1
StartState_1,1
actual_sim_time_0,3.9995764511
SampleCount_0,8.0
SampleCount_1,142.0
SampleCount_2,16.0
total_sampled_0,166.0
num_sampled_per_capita_0,8e-08
num_sampled_per_capita_1,1.42e-06
num_sampled_per_capita_2,1.6e-07
Prevalence_0,211.0
Prevalence_1,1915.0
Prevalence_2,181.0
per_capita_prevalence_at_t_0,2.11e-06
per_capita_prevalence_at_t_1,1.915e-05
per_capita_prevalence_at_t_2,1.81e-06
final_Susceptible_0_0_0,99999726.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99997913.0
final_Susceptible_1_2_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,99999725.0
final_Contagious_0_0_0,172.0
final_Contagious_0_1_0,60.0
final_Contagious_0_2_0,10.0
final_Contagious_1_0_0,28.0
final_Contagious_1_1_0,1772.0
final_Contagious_1_2_0,20.0
final_Contagious_2_0_0,11.0
final_Contagious_2_1_0,83.0
final_Contagious_2_2_0,151.0
final_Recovered_0_0_0,32.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,268.0
final_Recovered_1_2_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,30.0
most_recent_tip_age_0,0.0
log_R0_0,2.4787099867
log_R0_1,2.4787099867
log_R0_2,2.4787099867
log_Sample_0,-3.2420987723
log_Sample_1,-3.2420987723
log_Sample_2,-3.2420987723
log_Recover_0,-1.9540016248
log_Recover_1,-1.9540016248
log_Recover_2,-1.9540016248
log_VisitDepart_0_0,-3.3181928638
log_VisitDepart_0_1,-3.3181928638
log_VisitDepart_0_2,-3.3181928638
log_VisitDepart_1_0,-3.3181928638
log_VisitDepart_1_1,-3.3181928638
log_VisitDepart_1_2,-3.3181928638
log_VisitDepart_2_0,-3.3181928638
log_VisitDepart_2_1,-3.3181928638
log_VisitDepart_2_2,-3.3181928638
log_VisitReturn_0_0,-0.4499040119
log_VisitReturn_0_1,-0.4499040119
log_VisitReturn_0_2,-0.4499040119
log_VisitReturn_1_0,-0.4499040119
log_VisitReturn_1_1,-0.4499040119
log_VisitReturn_1_2,-0.4499040119
log_VisitReturn_2_0,-0.4499040119
log_VisitReturn_2_1,-0.4499040119
log_VisitReturn_2_2,-0.4499040119
log_Infect_0,-17.6524028045
log_Infect_1,-17.6524028045
log_Infect_2,-17.6524028045
