param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_0_2_0,0
S0_1_0_0,0
S0_1_1_0,100000000
S0_1_2_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,100000000
R0_0,9.1882873552
R0_1,9.1882873552
R0_2,9.1882873552
Sample_0,0.0542980065
Sample_1,0.0542980065
Sample_2,0.0542980065
Recover_0,0.2603774745
Recover_1,0.2603774745
Recover_2,0.2603774745
Stop_time_0,3.9981657774
Time_of_interest_0,8.3094804985
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Total_S0_2,100000000
Infect_0,2.89e-08
Infect_1,2.89e-08
Infect_2,2.89e-08
VisitDepart_0_0,0.0166334542
VisitDepart_0_1,0.0166334542
VisitDepart_0_2,0.0166334542
VisitDepart_1_0,0.0166334542
VisitDepart_1_1,0.0166334542
VisitDepart_1_2,0.0166334542
VisitDepart_2_0,0.0166334542
VisitDepart_2_1,0.0166334542
VisitDepart_2_2,0.0166334542
VisitReturn_0_0,0.1946831857
VisitReturn_0_1,0.1946831857
VisitReturn_0_2,0.1946831857
VisitReturn_1_0,0.1946831857
VisitReturn_1_1,0.1946831857
VisitReturn_1_2,0.1946831857
VisitReturn_2_0,0.1946831857
VisitReturn_2_1,0.1946831857
VisitReturn_2_2,0.1946831857
VisitStationaryFreqs_0_0,0.8540605628
VisitStationaryFreqs_0_1,0.0729697186
VisitStationaryFreqs_0_2,0.0729697186
VisitStationaryFreqs_1_0,0.0729697186
VisitStationaryFreqs_1_1,0.8540605628
VisitStationaryFreqs_1_2,0.0729697186
VisitStationaryFreqs_2_0,0.0729697186
VisitStationaryFreqs_2_1,0.0729697186
VisitStationaryFreqs_2_2,0.8540605628
VisitApproxInfect_0_0,2.47e-08
VisitApproxInfect_0_1,2.1e-09
VisitApproxInfect_0_2,2.1e-09
VisitApproxInfect_1_0,2.1e-09
VisitApproxInfect_1_1,2.47e-08
VisitApproxInfect_1_2,2.1e-09
VisitApproxInfect_2_0,2.1e-09
VisitApproxInfect_2_1,2.1e-09
VisitApproxInfect_2_2,2.47e-08
StartState_0,2
StartState_1,2
actual_sim_time_0,3.9981657774
SampleCount_0,260.0
SampleCount_1,201.0
SampleCount_2,3197.0
total_sampled_0,3658.0
num_sampled_per_capita_0,2.6e-06
num_sampled_per_capita_1,2.01e-06
num_sampled_per_capita_2,3.197e-05
Prevalence_0,3966.0
Prevalence_1,2824.0
Prevalence_2,44208.0
per_capita_prevalence_at_t_0,3.966e-05
per_capita_prevalence_at_t_1,2.824e-05
per_capita_prevalence_at_t_2,0.00044208
final_Susceptible_0_0_0,99992401.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99993531.0
final_Susceptible_1_2_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,99954057.0
final_Contagious_0_0_0,3238.0
final_Contagious_0_1_0,186.0
final_Contagious_0_2_0,3074.0
final_Contagious_1_0_0,268.0
final_Contagious_1_1_0,2287.0
final_Contagious_1_2_0,2986.0
final_Contagious_2_0_0,460.0
final_Contagious_2_1_0,351.0
final_Contagious_2_2_0,38148.0
final_Recovered_0_0_0,1101.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,928.0
final_Recovered_1_2_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,6985.0
most_recent_tip_age_0,0.0
log_R0_0,2.2179295594
log_R0_1,2.2179295594
log_R0_2,2.2179295594
log_Sample_0,-2.913267765
log_Sample_1,-2.913267765
log_Sample_2,-2.913267765
log_Recover_0,-1.345622876
log_Recover_1,-1.345622876
log_Recover_2,-1.345622876
log_VisitDepart_0_0,-4.0963392974
log_VisitDepart_0_1,-4.0963392974
log_VisitDepart_0_2,-4.0963392974
log_VisitDepart_1_0,-4.0963392974
log_VisitDepart_1_1,-4.0963392974
log_VisitDepart_1_2,-4.0963392974
log_VisitDepart_2_0,-4.0963392974
log_VisitDepart_2_1,-4.0963392974
log_VisitDepart_2_2,-4.0963392974
log_VisitReturn_0_0,-1.6363817306
log_VisitReturn_0_1,-1.6363817306
log_VisitReturn_0_2,-1.6363817306
log_VisitReturn_1_0,-1.6363817306
log_VisitReturn_1_1,-1.6363817306
log_VisitReturn_1_2,-1.6363817306
log_VisitReturn_2_0,-1.6363817306
log_VisitReturn_2_1,-1.6363817306
log_VisitReturn_2_2,-1.6363817306
log_Infect_0,-17.3589645749
log_Infect_1,-17.3589645749
log_Infect_2,-17.3589645749
