param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_0_2_0,0
S0_1_0_0,0
S0_1_1_0,100000000
S0_1_2_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,100000000
R0_0,5.7154593531
R0_1,5.7154593531
R0_2,5.7154593531
Sample_0,0.0187898484
Sample_1,0.0187898484
Sample_2,0.0187898484
Recover_0,0.2731507859
Recover_1,0.2731507859
Recover_2,0.2731507859
Stop_time_0,3.9930265762
Time_of_interest_0,46.1221133606
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Total_S0_2,100000000
Infect_0,1.67e-08
Infect_1,1.67e-08
Infect_2,1.67e-08
VisitDepart_0_0,0.1628801473
VisitDepart_0_1,0.1628801473
VisitDepart_0_2,0.1628801473
VisitDepart_1_0,0.1628801473
VisitDepart_1_1,0.1628801473
VisitDepart_1_2,0.1628801473
VisitDepart_2_0,0.1628801473
VisitDepart_2_1,0.1628801473
VisitDepart_2_2,0.1628801473
VisitReturn_0_0,0.1022725498
VisitReturn_0_1,0.1022725498
VisitReturn_0_2,0.1022725498
VisitReturn_1_0,0.1022725498
VisitReturn_1_1,0.1022725498
VisitReturn_1_2,0.1022725498
VisitReturn_2_0,0.1022725498
VisitReturn_2_1,0.1022725498
VisitReturn_2_2,0.1022725498
VisitStationaryFreqs_0_0,0.2389362199
VisitStationaryFreqs_0_1,0.3805318901
VisitStationaryFreqs_0_2,0.3805318901
VisitStationaryFreqs_1_0,0.3805318901
VisitStationaryFreqs_1_1,0.2389362199
VisitStationaryFreqs_1_2,0.3805318901
VisitStationaryFreqs_2_0,0.3805318901
VisitStationaryFreqs_2_1,0.3805318901
VisitStationaryFreqs_2_2,0.2389362199
VisitApproxInfect_0_0,4e-09
VisitApproxInfect_0_1,6.3e-09
VisitApproxInfect_0_2,6.3e-09
VisitApproxInfect_1_0,6.3e-09
VisitApproxInfect_1_1,4e-09
VisitApproxInfect_1_2,6.3e-09
VisitApproxInfect_2_0,6.3e-09
VisitApproxInfect_2_1,6.3e-09
VisitApproxInfect_2_2,4e-09
StartState_0,1
StartState_1,1
actual_sim_time_0,3.9930265762
SampleCount_0,18.0
SampleCount_1,8.0
SampleCount_2,1.0
total_sampled_0,27.0
num_sampled_per_capita_0,1.8e-07
num_sampled_per_capita_1,8e-08
num_sampled_per_capita_2,1e-08
Prevalence_0,354.0
Prevalence_1,80.0
Prevalence_2,59.0
per_capita_prevalence_at_t_0,3.54e-06
per_capita_prevalence_at_t_1,8e-07
per_capita_prevalence_at_t_2,5.9e-07
final_Susceptible_0_0_0,99999847.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99999774.0
final_Susceptible_1_2_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,99999744.0
final_Contagious_0_0_0,69.0
final_Contagious_0_1_0,29.0
final_Contagious_0_2_0,22.0
final_Contagious_1_0_0,139.0
final_Contagious_1_1_0,22.0
final_Contagious_1_2_0,16.0
final_Contagious_2_0_0,146.0
final_Contagious_2_1_0,29.0
final_Contagious_2_2_0,21.0
final_Recovered_0_0_0,33.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,50.0
final_Recovered_1_2_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,60.0
most_recent_tip_age_0,0.0
log_R0_0,1.7431746708
log_R0_1,1.7431746708
log_R0_2,1.7431746708
log_Sample_0,-3.9744385345
log_Sample_1,-3.9744385345
log_Sample_2,-3.9744385345
log_Recover_0,-1.2977313069
log_Recover_1,-1.2977313069
log_Recover_2,-1.2977313069
log_VisitDepart_0_0,-1.8147406414
log_VisitDepart_0_1,-1.8147406414
log_VisitDepart_0_2,-1.8147406414
log_VisitDepart_1_0,-1.8147406414
log_VisitDepart_1_1,-1.8147406414
log_VisitDepart_1_2,-1.8147406414
log_VisitDepart_2_0,-1.8147406414
log_VisitDepart_2_1,-1.8147406414
log_VisitDepart_2_2,-1.8147406414
log_VisitReturn_0_0,-2.2801139724
log_VisitReturn_0_1,-2.2801139724
log_VisitReturn_0_2,-2.2801139724
log_VisitReturn_1_0,-2.2801139724
log_VisitReturn_1_1,-2.2801139724
log_VisitReturn_1_2,-2.2801139724
log_VisitReturn_2_0,-2.2801139724
log_VisitReturn_2_1,-2.2801139724
log_VisitReturn_2_2,-2.2801139724
log_Infect_0,-17.9087108777
log_Infect_1,-17.9087108777
log_Infect_2,-17.9087108777
