param,value
S0_0_0_0,365780
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,365780
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,365780
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,365780
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,365780
R0_0,6.3294139006
R0_1,6.3294139006
R0_2,6.3294139006
R0_3,6.3294139006
R0_4,6.3294139006
Sample_0,0.0846399689
Sample_1,0.0846399689
Sample_2,0.0846399689
Sample_3,0.0846399689
Sample_4,0.0846399689
Recover_0,0.7617414998
Recover_1,0.7617414998
Recover_2,0.7617414998
Recover_3,0.7617414998
Recover_4,0.7617414998
Stop_time_0,17.4213272755
Time_of_interest_0,17.8079368533
nSampled_tips_0,209
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,365780
Total_S0_1,365780
Total_S0_2,365780
Total_S0_3,365780
Total_S0_4,365780
Infect_0,1.46457e-05
Infect_1,1.46457e-05
Infect_2,1.46457e-05
Infect_3,1.46457e-05
Infect_4,1.46457e-05
VisitDepart_0_0,0.0043662359
VisitDepart_0_1,0.0043662359
VisitDepart_0_2,0.0043662359
VisitDepart_0_3,0.0043662359
VisitDepart_0_4,0.0043662359
VisitDepart_1_0,0.0043662359
VisitDepart_1_1,0.0043662359
VisitDepart_1_2,0.0043662359
VisitDepart_1_3,0.0043662359
VisitDepart_1_4,0.0043662359
VisitDepart_2_0,0.0043662359
VisitDepart_2_1,0.0043662359
VisitDepart_2_2,0.0043662359
VisitDepart_2_3,0.0043662359
VisitDepart_2_4,0.0043662359
VisitDepart_3_0,0.0043662359
VisitDepart_3_1,0.0043662359
VisitDepart_3_2,0.0043662359
VisitDepart_3_3,0.0043662359
VisitDepart_3_4,0.0043662359
VisitDepart_4_0,0.0043662359
VisitDepart_4_1,0.0043662359
VisitDepart_4_2,0.0043662359
VisitDepart_4_3,0.0043662359
VisitDepart_4_4,0.0043662359
VisitReturn_0_0,0.2175354442
VisitReturn_0_1,0.2175354442
VisitReturn_0_2,0.2175354442
VisitReturn_0_3,0.2175354442
VisitReturn_0_4,0.2175354442
VisitReturn_1_0,0.2175354442
VisitReturn_1_1,0.2175354442
VisitReturn_1_2,0.2175354442
VisitReturn_1_3,0.2175354442
VisitReturn_1_4,0.2175354442
VisitReturn_2_0,0.2175354442
VisitReturn_2_1,0.2175354442
VisitReturn_2_2,0.2175354442
VisitReturn_2_3,0.2175354442
VisitReturn_2_4,0.2175354442
VisitReturn_3_0,0.2175354442
VisitReturn_3_1,0.2175354442
VisitReturn_3_2,0.2175354442
VisitReturn_3_3,0.2175354442
VisitReturn_3_4,0.2175354442
VisitReturn_4_0,0.2175354442
VisitReturn_4_1,0.2175354442
VisitReturn_4_2,0.2175354442
VisitReturn_4_3,0.2175354442
VisitReturn_4_4,0.2175354442
VisitStationaryFreqs_0_0,0.9256812133
VisitStationaryFreqs_0_1,0.0185796967
VisitStationaryFreqs_0_2,0.0185796967
VisitStationaryFreqs_0_3,0.0185796967
VisitStationaryFreqs_0_4,0.0185796967
VisitStationaryFreqs_1_0,0.0185796967
VisitStationaryFreqs_1_1,0.9256812133
VisitStationaryFreqs_1_2,0.0185796967
VisitStationaryFreqs_1_3,0.0185796967
VisitStationaryFreqs_1_4,0.0185796967
VisitStationaryFreqs_2_0,0.0185796967
VisitStationaryFreqs_2_1,0.0185796967
VisitStationaryFreqs_2_2,0.9256812133
VisitStationaryFreqs_2_3,0.0185796967
VisitStationaryFreqs_2_4,0.0185796967
VisitStationaryFreqs_3_0,0.0185796967
VisitStationaryFreqs_3_1,0.0185796967
VisitStationaryFreqs_3_2,0.0185796967
VisitStationaryFreqs_3_3,0.9256812133
VisitStationaryFreqs_3_4,0.0185796967
VisitStationaryFreqs_4_0,0.0185796967
VisitStationaryFreqs_4_1,0.0185796967
VisitStationaryFreqs_4_2,0.0185796967
VisitStationaryFreqs_4_3,0.0185796967
VisitStationaryFreqs_4_4,0.9256812133
VisitApproxInfect_0_0,1.35572e-05
VisitApproxInfect_0_1,2.721e-07
VisitApproxInfect_0_2,2.721e-07
VisitApproxInfect_0_3,2.721e-07
VisitApproxInfect_0_4,2.721e-07
VisitApproxInfect_1_0,2.721e-07
VisitApproxInfect_1_1,1.35572e-05
VisitApproxInfect_1_2,2.721e-07
VisitApproxInfect_1_3,2.721e-07
VisitApproxInfect_1_4,2.721e-07
VisitApproxInfect_2_0,2.721e-07
VisitApproxInfect_2_1,2.721e-07
VisitApproxInfect_2_2,1.35572e-05
VisitApproxInfect_2_3,2.721e-07
VisitApproxInfect_2_4,2.721e-07
VisitApproxInfect_3_0,2.721e-07
VisitApproxInfect_3_1,2.721e-07
VisitApproxInfect_3_2,2.721e-07
VisitApproxInfect_3_3,1.35572e-05
VisitApproxInfect_3_4,2.721e-07
VisitApproxInfect_4_0,2.721e-07
VisitApproxInfect_4_1,2.721e-07
VisitApproxInfect_4_2,2.721e-07
VisitApproxInfect_4_3,2.721e-07
VisitApproxInfect_4_4,1.35572e-05
StartState_0,2
StartState_1,2
actual_sim_time_0,2.110090691
SampleCount_0,0.0
SampleCount_1,10.0
SampleCount_2,201.0
SampleCount_3,1.0
SampleCount_4,0.0
total_sampled_0,212.0
num_sampled_per_capita_0,0.0
num_sampled_per_capita_1,2.73388e-05
num_sampled_per_capita_2,0.0005495106
num_sampled_per_capita_3,2.7339e-06
num_sampled_per_capita_4,0.0
Prevalence_0,34.0
Prevalence_1,421.0
Prevalence_2,9338.0
Prevalence_3,38.0
Prevalence_4,16.0
per_capita_prevalence_at_t_0,9.2952e-05
per_capita_prevalence_at_t_1,0.0011509651
per_capita_prevalence_at_t_2,0.0255290065
per_capita_prevalence_at_t_3,0.0001038876
per_capita_prevalence_at_t_4,4.37421e-05
final_Susceptible_0_0_0,365569.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_0_3_0,0.0
final_Susceptible_0_4_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,365121.0
final_Susceptible_1_2_0,0.0
final_Susceptible_1_3_0,0.0
final_Susceptible_1_4_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,355411.0
final_Susceptible_2_3_0,0.0
final_Susceptible_2_4_0,0.0
final_Susceptible_3_0_0,0.0
final_Susceptible_3_1_0,0.0
final_Susceptible_3_2_0,0.0
final_Susceptible_3_3_0,365527.0
final_Susceptible_3_4_0,0.0
final_Susceptible_4_0_0,0.0
final_Susceptible_4_1_0,0.0
final_Susceptible_4_2_0,0.0
final_Susceptible_4_3_0,0.0
final_Susceptible_4_4_0,365565.0
final_Contagious_0_0_0,25.0
final_Contagious_0_1_0,5.0
final_Contagious_0_2_0,153.0
final_Contagious_0_3_0,0.0
final_Contagious_0_4_0,0.0
final_Contagious_1_0_0,1.0
final_Contagious_1_1_0,388.0
final_Contagious_1_2_0,171.0
final_Contagious_1_3_0,1.0
final_Contagious_1_4_0,0.0
final_Contagious_2_0_0,7.0
final_Contagious_2_1_0,10.0
final_Contagious_2_2_0,8675.0
final_Contagious_2_3_0,7.0
final_Contagious_2_4_0,3.0
final_Contagious_3_0_0,1.0
final_Contagious_3_1_0,7.0
final_Contagious_3_2_0,182.0
final_Contagious_3_3_0,29.0
final_Contagious_3_4_0,1.0
final_Contagious_4_0_0,0.0
final_Contagious_4_1_0,11.0
final_Contagious_4_2_0,157.0
final_Contagious_4_3_0,1.0
final_Contagious_4_4_0,12.0
final_Recovered_0_0_0,28.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_0_3_0,0.0
final_Recovered_0_4_0,0.0
final_Recovered_1_0_0,0.0
