param,value
S0_0_0_0,10000000
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,10000000
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,10000000
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,10000000
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,10000000
R0_0,4.704644126
R0_1,4.704644126
R0_2,4.704644126
R0_3,4.704644126
R0_4,4.704644126
Sample_0,0.020179733
Sample_1,0.020179733
Sample_2,0.020179733
Sample_3,0.020179733
Sample_4,0.020179733
Recover_0,0.1651836535
Recover_1,0.1651836535
Recover_2,0.1651836535
Recover_3,0.1651836535
Recover_4,0.1651836535
Stop_time_0,9.8030305338
Time_of_interest_0,16.9718712175
nSampled_tips_0,287
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,10000000
Total_S0_1,10000000
Total_S0_2,10000000
Total_S0_3,10000000
Total_S0_4,10000000
Infect_0,8.72e-08
Infect_1,8.72e-08
Infect_2,8.72e-08
Infect_3,8.72e-08
Infect_4,8.72e-08
VisitDepart_0_0,1e-09
VisitDepart_0_1,1e-09
VisitDepart_0_2,1e-09
VisitDepart_0_3,1e-09
VisitDepart_0_4,1e-09
VisitDepart_1_0,1e-09
VisitDepart_1_1,1e-09
VisitDepart_1_2,1e-09
VisitDepart_1_3,1e-09
VisitDepart_1_4,1e-09
VisitDepart_2_0,1e-09
VisitDepart_2_1,1e-09
VisitDepart_2_2,1e-09
VisitDepart_2_3,1e-09
VisitDepart_2_4,1e-09
VisitDepart_3_0,1e-09
VisitDepart_3_1,1e-09
VisitDepart_3_2,1e-09
VisitDepart_3_3,1e-09
VisitDepart_3_4,1e-09
