param,value
S0_0_0_0,249986
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,249986
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,249986
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,249986
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,249986
R0_0,2.7033840397
R0_1,2.7033840397
R0_2,2.7033840397
R0_3,2.7033840397
R0_4,2.7033840397
Sample_0,0.0291918766
Sample_1,0.0291918766
Sample_2,0.0291918766
Sample_3,0.0291918766
Sample_4,0.0291918766
Recover_0,0.8833125902
Recover_1,0.8833125902
Recover_2,0.8833125902
Recover_3,0.8833125902
Recover_4,0.8833125902
Stop_time_0,19.9156166338
Time_of_interest_0,14.3749097723
nSampled_tips_0,409
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,249986
Total_S0_1,249986
Total_S0_2,249986
Total_S0_3,249986
Total_S0_4,249986
Infect_0,9.868e-06
Infect_1,9.868e-06
Infect_2,9.868e-06
Infect_3,9.868e-06
Infect_4,9.868e-06
VisitDepart_0_0,0.0022899274
VisitDepart_0_1,0.0022899274
VisitDepart_0_2,0.0022899274
VisitDepart_0_3,0.0022899274
VisitDepart_0_4,0.0022899274
VisitDepart_1_0,0.0022899274
VisitDepart_1_1,0.0022899274
VisitDepart_1_2,0.0022899274
VisitDepart_1_3,0.0022899274
VisitDepart_1_4,0.0022899274
VisitDepart_2_0,0.0022899274
VisitDepart_2_1,0.0022899274
VisitDepart_2_2,0.0022899274
VisitDepart_2_3,0.0022899274
VisitDepart_2_4,0.0022899274
VisitDepart_3_0,0.0022899274
VisitDepart_3_1,0.0022899274
VisitDepart_3_2,0.0022899274
VisitDepart_3_3,0.0022899274
VisitDepart_3_4,0.0022899274
VisitDepart_4_0,0.0022899274
VisitDepart_4_1,0.0022899274
VisitDepart_4_2,0.0022899274
VisitDepart_4_3,0.0022899274
VisitDepart_4_4,0.0022899274
VisitReturn_0_0,0.2567512217
VisitReturn_0_1,0.2567512217
VisitReturn_0_2,0.2567512217
VisitReturn_0_3,0.2567512217
VisitReturn_0_4,0.2567512217
VisitReturn_1_0,0.2567512217
VisitReturn_1_1,0.2567512217
VisitReturn_1_2,0.2567512217
VisitReturn_1_3,0.2567512217
VisitReturn_1_4,0.2567512217
VisitReturn_2_0,0.2567512217
VisitReturn_2_1,0.2567512217
VisitReturn_2_2,0.2567512217
VisitReturn_2_3,0.2567512217
VisitReturn_2_4,0.2567512217
VisitReturn_3_0,0.2567512217
VisitReturn_3_1,0.2567512217
VisitReturn_3_2,0.2567512217
VisitReturn_3_3,0.2567512217
VisitReturn_3_4,0.2567512217
VisitReturn_4_0,0.2567512217
VisitReturn_4_1,0.2567512217
VisitReturn_4_2,0.2567512217
VisitReturn_4_3,0.2567512217
VisitReturn_4_4,0.2567512217
VisitStationaryFreqs_0_0,0.9655534671
VisitStationaryFreqs_0_1,0.0086116332
VisitStationaryFreqs_0_2,0.0086116332
VisitStationaryFreqs_0_3,0.0086116332
VisitStationaryFreqs_0_4,0.0086116332
VisitStationaryFreqs_1_0,0.0086116332
VisitStationaryFreqs_1_1,0.9655534671
VisitStationaryFreqs_1_2,0.0086116332
VisitStationaryFreqs_1_3,0.0086116332
VisitStationaryFreqs_1_4,0.0086116332
VisitStationaryFreqs_2_0,0.0086116332
VisitStationaryFreqs_2_1,0.0086116332
VisitStationaryFreqs_2_2,0.9655534671
VisitStationaryFreqs_2_3,0.0086116332
VisitStationaryFreqs_2_4,0.0086116332
VisitStationaryFreqs_3_0,0.0086116332
VisitStationaryFreqs_3_1,0.0086116332
VisitStationaryFreqs_3_2,0.0086116332
VisitStationaryFreqs_3_3,0.9655534671
VisitStationaryFreqs_3_4,0.0086116332
VisitStationaryFreqs_4_0,0.0086116332
VisitStationaryFreqs_4_1,0.0086116332
VisitStationaryFreqs_4_2,0.0086116332
VisitStationaryFreqs_4_3,0.0086116332
VisitStationaryFreqs_4_4,0.9655534671
VisitApproxInfect_0_0,9.528e-06
VisitApproxInfect_0_1,8.5e-08
VisitApproxInfect_0_2,8.5e-08
VisitApproxInfect_0_3,8.5e-08
VisitApproxInfect_0_4,8.5e-08
VisitApproxInfect_1_0,8.5e-08
VisitApproxInfect_1_1,9.528e-06
VisitApproxInfect_1_2,8.5e-08
VisitApproxInfect_1_3,8.5e-08
VisitApproxInfect_1_4,8.5e-08
VisitApproxInfect_2_0,8.5e-08
VisitApproxInfect_2_1,8.5e-08
VisitApproxInfect_2_2,9.528e-06
VisitApproxInfect_2_3,8.5e-08
VisitApproxInfect_2_4,8.5e-08
VisitApproxInfect_3_0,8.5e-08
VisitApproxInfect_3_1,8.5e-08
VisitApproxInfect_3_2,8.5e-08
VisitApproxInfect_3_3,9.528e-06
VisitApproxInfect_3_4,8.5e-08
VisitApproxInfect_4_0,8.5e-08
VisitApproxInfect_4_1,8.5e-08
VisitApproxInfect_4_2,8.5e-08
VisitApproxInfect_4_3,8.5e-08
VisitApproxInfect_4_4,9.528e-06
StartState_0,2
StartState_1,2
actual_sim_time_0,6.2398278342
SampleCount_0,12.0
SampleCount_1,29.0
SampleCount_2,438.0
SampleCount_3,10.0
SampleCount_4,7.0
