param,value
S0_0_0_0,144221
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,144221
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,144221
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,144221
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,144221
R0_0,4.1968203581
R0_1,4.1968203581
R0_2,4.1968203581
R0_3,4.1968203581
R0_4,4.1968203581
Sample_0,0.0246216127
Sample_1,0.0246216127
Sample_2,0.0246216127
Sample_3,0.0246216127
Sample_4,0.0246216127
Recover_0,0.5485609582
Recover_1,0.5485609582
Recover_2,0.5485609582
Recover_3,0.5485609582
Recover_4,0.5485609582
Stop_time_0,29.4750341455
Time_of_interest_0,30.9020452784
nSampled_tips_0,397
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,144221
Total_S0_1,144221
Total_S0_2,144221
Total_S0_3,144221
Total_S0_4,144221
Infect_0,1.66796e-05
Infect_1,1.66796e-05
Infect_2,1.66796e-05
Infect_3,1.66796e-05
Infect_4,1.66796e-05
VisitDepart_0_0,0.0016681886
VisitDepart_0_1,0.0016681886
VisitDepart_0_2,0.0016681886
VisitDepart_0_3,0.0016681886
VisitDepart_0_4,0.0016681886
VisitDepart_1_0,0.0016681886
VisitDepart_1_1,0.0016681886
VisitDepart_1_2,0.0016681886
VisitDepart_1_3,0.0016681886
VisitDepart_1_4,0.0016681886
VisitDepart_2_0,0.0016681886
VisitDepart_2_1,0.0016681886
VisitDepart_2_2,0.0016681886
VisitDepart_2_3,0.0016681886
VisitDepart_2_4,0.0016681886
VisitDepart_3_0,0.0016681886
VisitDepart_3_1,0.0016681886
VisitDepart_3_2,0.0016681886
VisitDepart_3_3,0.0016681886
VisitDepart_3_4,0.0016681886
VisitDepart_4_0,0.0016681886
VisitDepart_4_1,0.0016681886
VisitDepart_4_2,0.0016681886
VisitDepart_4_3,0.0016681886
VisitDepart_4_4,0.0016681886
VisitReturn_0_0,0.5612939241
VisitReturn_0_1,0.5612939241
VisitReturn_0_2,0.5612939241
VisitReturn_0_3,0.5612939241
VisitReturn_0_4,0.5612939241
VisitReturn_1_0,0.5612939241
VisitReturn_1_1,0.5612939241
VisitReturn_1_2,0.5612939241
VisitReturn_1_3,0.5612939241
VisitReturn_1_4,0.5612939241
VisitReturn_2_0,0.5612939241
VisitReturn_2_1,0.5612939241
VisitReturn_2_2,0.5612939241
VisitReturn_2_3,0.5612939241
VisitReturn_2_4,0.5612939241
VisitReturn_3_0,0.5612939241
VisitReturn_3_1,0.5612939241
VisitReturn_3_2,0.5612939241
VisitReturn_3_3,0.5612939241
VisitReturn_3_4,0.5612939241
VisitReturn_4_0,0.5612939241
VisitReturn_4_1,0.5612939241
VisitReturn_4_2,0.5612939241
VisitReturn_4_3,0.5612939241
VisitReturn_4_4,0.5612939241
VisitStationaryFreqs_0_0,0.9882515039
VisitStationaryFreqs_0_1,0.002937124
VisitStationaryFreqs_0_2,0.002937124
VisitStationaryFreqs_0_3,0.002937124
VisitStationaryFreqs_0_4,0.002937124
VisitStationaryFreqs_1_0,0.002937124
VisitStationaryFreqs_1_1,0.9882515039
VisitStationaryFreqs_1_2,0.002937124
VisitStationaryFreqs_1_3,0.002937124
VisitStationaryFreqs_1_4,0.002937124
VisitStationaryFreqs_2_0,0.002937124
VisitStationaryFreqs_2_1,0.002937124
VisitStationaryFreqs_2_2,0.9882515039
VisitStationaryFreqs_2_3,0.002937124
VisitStationaryFreqs_2_4,0.002937124
VisitStationaryFreqs_3_0,0.002937124
VisitStationaryFreqs_3_1,0.002937124
VisitStationaryFreqs_3_2,0.002937124
VisitStationaryFreqs_3_3,0.9882515039
VisitStationaryFreqs_3_4,0.002937124
VisitStationaryFreqs_4_0,0.002937124
VisitStationaryFreqs_4_1,0.002937124
VisitStationaryFreqs_4_2,0.002937124
VisitStationaryFreqs_4_3,0.002937124
VisitStationaryFreqs_4_4,0.9882515039
VisitApproxInfect_0_0,1.64836e-05
VisitApproxInfect_0_1,4.9e-08
VisitApproxInfect_0_2,4.9e-08
VisitApproxInfect_0_3,4.9e-08
VisitApproxInfect_0_4,4.9e-08
VisitApproxInfect_1_0,4.9e-08
VisitApproxInfect_1_1,1.64836e-05
VisitApproxInfect_1_2,4.9e-08
VisitApproxInfect_1_3,4.9e-08
VisitApproxInfect_1_4,4.9e-08
VisitApproxInfect_2_0,4.9e-08
VisitApproxInfect_2_1,4.9e-08
VisitApproxInfect_2_2,1.64836e-05
VisitApproxInfect_2_3,4.9e-08
VisitApproxInfect_2_4,4.9e-08
VisitApproxInfect_3_0,4.9e-08
VisitApproxInfect_3_1,4.9e-08
VisitApproxInfect_3_2,4.9e-08
VisitApproxInfect_3_3,1.64836e-05
VisitApproxInfect_3_4,4.9e-08
VisitApproxInfect_4_0,4.9e-08
VisitApproxInfect_4_1,4.9e-08
VisitApproxInfect_4_2,4.9e-08
VisitApproxInfect_4_3,4.9e-08
VisitApproxInfect_4_4,1.64836e-05
StartState_0,0
StartState_1,0
actual_sim_time_0,5.2813124245
SampleCount_0,399.0
SampleCount_1,1.0
SampleCount_2,1.0
SampleCount_3,2.0
SampleCount_4,4.0
num_sampled_per_capita_0,0.0027665874
num_sampled_per_capita_1,6.9338e-06
num_sampled_per_capita_2,6.9338e-06
num_sampled_per_capita_3,1.38676e-05
num_sampled_per_capita_4,2.77352e-05
Prevalence_0,23936.0
Prevalence_1,96.0
Prevalence_2,118.0
Prevalence_3,183.0
Prevalence_4,319.0
per_capita_prevalence_at_t_0,0.1659675082
per_capita_prevalence_at_t_1,0.0006656451
per_capita_prevalence_at_t_2,0.0008181888
per_capita_prevalence_at_t_3,0.0012688859
per_capita_prevalence_at_t_4,0.0022118832
final_Susceptible_0_0_0,111585.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_0_3_0,0.0
final_Susceptible_0_4_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,144051.0
final_Susceptible_1_2_0,0.0
final_Susceptible_1_3_0,0.0
final_Susceptible_1_4_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,144014.0
final_Susceptible_2_3_0,0.0
final_Susceptible_2_4_0,0.0
final_Susceptible_3_0_0,0.0
final_Susceptible_3_1_0,0.0
final_Susceptible_3_2_0,0.0
final_Susceptible_3_3_0,143926.0
final_Susceptible_3_4_0,0.0
final_Susceptible_4_0_0,0.0
final_Susceptible_4_1_0,0.0
final_Susceptible_4_2_0,0.0
final_Susceptible_4_3_0,0.0
final_Susceptible_4_4_0,143758.0
final_Contagious_0_0_0,23674.0
final_Contagious_0_1_0,15.0
final_Contagious_0_2_0,18.0
final_Contagious_0_3_0,15.0
final_Contagious_0_4_0,17.0
final_Contagious_1_0_0,55.0
final_Contagious_1_1_0,81.0
final_Contagious_1_2_0,0.0
final_Contagious_1_3_0,1.0
final_Contagious_1_4_0,0.0
final_Contagious_2_0_0,62.0
final_Contagious_2_1_0,0.0
final_Contagious_2_2_0,100.0
final_Contagious_2_3_0,0.0
final_Contagious_2_4_0,1.0
final_Contagious_3_0_0,68.0
final_Contagious_3_1_0,0.0
final_Contagious_3_2_0,0.0
final_Contagious_3_3_0,166.0
final_Contagious_3_4_0,1.0
final_Contagious_4_0_0,77.0
final_Contagious_4_1_0,0.0
final_Contagious_4_2_0,0.0
final_Contagious_4_3_0,1.0
final_Contagious_4_4_0,300.0
final_Recovered_0_0_0,8898.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_0_3_0,0.0
final_Recovered_0_4_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,33.0
final_Recovered_1_2_0,0.0
final_Recovered_1_3_0,0.0
final_Recovered_1_4_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,44.0
final_Recovered_2_3_0,0.0
final_Recovered_2_4_0,0.0
final_Recovered_3_0_0,0.0
final_Recovered_3_1_0,0.0
final_Recovered_3_2_0,0.0
final_Recovered_3_3_0,60.0
final_Recovered_3_4_0,0.0
final_Recovered_4_0_0,0.0
final_Recovered_4_1_0,0.0
final_Recovered_4_2_0,0.0
final_Recovered_4_3_0,0.0
final_Recovered_4_4_0,85.0
most_recent_tip_age_0,-0.0102179501
log_R0_0,1.434327181
log_R0_1,1.434327181
log_R0_2,1.434327181
log_R0_3,1.434327181
log_R0_4,1.434327181
log_Sample_0,-3.7041306554
log_Sample_1,-3.7041306554
log_Sample_2,-3.7041306554
log_Sample_3,-3.7041306554
log_Sample_4,-3.7041306554
log_Recover_0,-0.6004568693
log_Recover_1,-0.6004568693
log_Recover_2,-0.6004568693
log_Recover_3,-0.6004568693
log_Recover_4,-0.6004568693
log_VisitDepart_0_0,-6.3960169243
log_VisitDepart_0_1,-6.3960169243
log_VisitDepart_0_2,-6.3960169243
log_VisitDepart_0_3,-6.3960169243
log_VisitDepart_0_4,-6.3960169243
log_VisitDepart_1_0,-6.3960169243
log_VisitDepart_1_1,-6.3960169243
log_VisitDepart_1_2,-6.3960169243
log_VisitDepart_1_3,-6.3960169243
log_VisitDepart_1_4,-6.3960169243
log_VisitDepart_2_0,-6.3960169243
log_VisitDepart_2_1,-6.3960169243
log_VisitDepart_2_2,-6.3960169243
log_VisitDepart_2_3,-6.3960169243
log_VisitDepart_2_4,-6.3960169243
log_VisitDepart_3_0,-6.3960169243
log_VisitDepart_3_1,-6.3960169243
log_VisitDepart_3_2,-6.3960169243
log_VisitDepart_3_3,-6.3960169243
log_VisitDepart_3_4,-6.3960169243
log_VisitDepart_4_0,-6.3960169243
log_VisitDepart_4_1,-6.3960169243
log_VisitDepart_4_2,-6.3960169243
log_VisitDepart_4_3,-6.3960169243
log_VisitDepart_4_4,-6.3960169243
log_VisitReturn_0_0,-0.5775105818
log_VisitReturn_0_1,-0.5775105818
log_VisitReturn_0_2,-0.5775105818
log_VisitReturn_0_3,-0.5775105818
log_VisitReturn_0_4,-0.5775105818
log_VisitReturn_1_0,-0.5775105818
log_VisitReturn_1_1,-0.5775105818
log_VisitReturn_1_2,-0.5775105818
log_VisitReturn_1_3,-0.5775105818
log_VisitReturn_1_4,-0.5775105818
log_VisitReturn_2_0,-0.5775105818
log_VisitReturn_2_1,-0.5775105818
log_VisitReturn_2_2,-0.5775105818
log_VisitReturn_2_3,-0.5775105818
log_VisitReturn_2_4,-0.5775105818
log_VisitReturn_3_0,-0.5775105818
log_VisitReturn_3_1,-0.5775105818
log_VisitReturn_3_2,-0.5775105818
log_VisitReturn_3_3,-0.5775105818
log_VisitReturn_3_4,-0.5775105818
log_VisitReturn_4_0,-0.5775105818
log_VisitReturn_4_1,-0.5775105818
log_VisitReturn_4_2,-0.5775105818
log_VisitReturn_4_3,-0.5775105818
log_VisitReturn_4_4,-0.5775105818
log_Infect_0,-11.0013259334
log_Infect_1,-11.0013259334
log_Infect_2,-11.0013259334
log_Infect_3,-11.0013259334
log_Infect_4,-11.0013259334
