param,value
S0_0_0_0,170532
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,170532
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,170532
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,170532
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,170532
R0_0,6.2863532926
R0_1,6.2863532926
R0_2,6.2863532926
R0_3,6.2863532926
R0_4,6.2863532926
Sample_0,0.0284173625
Sample_1,0.0284173625
Sample_2,0.0284173625
Sample_3,0.0284173625
Sample_4,0.0284173625
Recover_0,0.1176921254
Recover_1,0.1176921254
Recover_2,0.1176921254
Recover_3,0.1176921254
Recover_4,0.1176921254
Stop_time_0,26.5438475653
Time_of_interest_0,41.1226331337
nSampled_tips_0,337
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,170532
Total_S0_1,170532
Total_S0_2,170532
Total_S0_3,170532
Total_S0_4,170532
Infect_0,5.3861e-06
Infect_1,5.3861e-06
Infect_2,5.3861e-06
Infect_3,5.3861e-06
Infect_4,5.3861e-06
VisitDepart_0_0,0.0016777221
VisitDepart_0_1,0.0016777221
VisitDepart_0_2,0.0016777221
VisitDepart_0_3,0.0016777221
VisitDepart_0_4,0.0016777221
VisitDepart_1_0,0.0016777221
VisitDepart_1_1,0.0016777221
VisitDepart_1_2,0.0016777221
VisitDepart_1_3,0.0016777221
VisitDepart_1_4,0.0016777221
VisitDepart_2_0,0.0016777221
VisitDepart_2_1,0.0016777221
VisitDepart_2_2,0.0016777221
VisitDepart_2_3,0.0016777221
VisitDepart_2_4,0.0016777221
VisitDepart_3_0,0.0016777221
VisitDepart_3_1,0.0016777221
VisitDepart_3_2,0.0016777221
VisitDepart_3_3,0.0016777221
VisitDepart_3_4,0.0016777221
VisitDepart_4_0,0.0016777221
VisitDepart_4_1,0.0016777221
VisitDepart_4_2,0.0016777221
VisitDepart_4_3,0.0016777221
VisitDepart_4_4,0.0016777221
VisitReturn_0_0,0.2850293017
VisitReturn_0_1,0.2850293017
VisitReturn_0_2,0.2850293017
VisitReturn_0_3,0.2850293017
VisitReturn_0_4,0.2850293017
VisitReturn_1_0,0.2850293017
VisitReturn_1_1,0.2850293017
VisitReturn_1_2,0.2850293017
VisitReturn_1_3,0.2850293017
VisitReturn_1_4,0.2850293017
VisitReturn_2_0,0.2850293017
VisitReturn_2_1,0.2850293017
VisitReturn_2_2,0.2850293017
