param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_0_2_0,0
S0_1_0_0,0
S0_1_1_0,100000000
S0_1_2_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,100000000
R0_0,9.3941872458
R0_1,9.3941872458
R0_2,9.3941872458
Sample_0,0.0951603474
Sample_1,0.0951603474
Sample_2,0.0951603474
Recover_0,0.1079740198
Recover_1,0.1079740198
Recover_2,0.1079740198
Stop_time_0,3.9968704244
Time_of_interest_0,92.955967834
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Total_S0_2,100000000
Infect_0,1.91e-08
Infect_1,1.91e-08
Infect_2,1.91e-08
VisitDepart_0_0,0.0147580024
VisitDepart_0_1,0.0147580024
VisitDepart_0_2,0.0147580024
VisitDepart_1_0,0.0147580024
VisitDepart_1_1,0.0147580024
VisitDepart_1_2,0.0147580024
VisitDepart_2_0,0.0147580024
VisitDepart_2_1,0.0147580024
VisitDepart_2_2,0.0147580024
VisitReturn_0_0,0.1176840421
VisitReturn_0_1,0.1176840421
VisitReturn_0_2,0.1176840421
VisitReturn_1_0,0.1176840421
VisitReturn_1_1,0.1176840421
VisitReturn_1_2,0.1176840421
VisitReturn_2_0,0.1176840421
VisitReturn_2_1,0.1176840421
VisitReturn_2_2,0.1176840421
VisitStationaryFreqs_0_0,0.7994837269
VisitStationaryFreqs_0_1,0.1002581366
VisitStationaryFreqs_0_2,0.1002581366
VisitStationaryFreqs_1_0,0.1002581366
VisitStationaryFreqs_1_1,0.7994837269
VisitStationaryFreqs_1_2,0.1002581366
VisitStationaryFreqs_2_0,0.1002581366
VisitStationaryFreqs_2_1,0.1002581366
VisitStationaryFreqs_2_2,0.7994837269
VisitApproxInfect_0_0,1.53e-08
VisitApproxInfect_0_1,1.9e-09
VisitApproxInfect_0_2,1.9e-09
VisitApproxInfect_1_0,1.9e-09
VisitApproxInfect_1_1,1.53e-08
VisitApproxInfect_1_2,1.9e-09
VisitApproxInfect_2_0,1.9e-09
VisitApproxInfect_2_1,1.9e-09
VisitApproxInfect_2_2,1.53e-08
StartState_0,1
StartState_1,1
actual_sim_time_0,3.9968704244
SampleCount_0,0.0
SampleCount_1,21.0
SampleCount_2,12.0
total_sampled_0,33.0
num_sampled_per_capita_0,0.0
num_sampled_per_capita_1,2.1e-07
num_sampled_per_capita_2,1.2e-07
Prevalence_0,3.0
Prevalence_1,149.0
Prevalence_2,110.0
per_capita_prevalence_at_t_0,3e-08
per_capita_prevalence_at_t_1,1.49e-06
per_capita_prevalence_at_t_2,1.1e-06
final_Susceptible_0_0_0,99999964.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99999836.0
final_Susceptible_1_2_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,99999882.0
final_Contagious_0_0_0,1.0
final_Contagious_0_1_0,18.0
final_Contagious_0_2_0,12.0
final_Contagious_1_0_0,0.0
final_Contagious_1_1_0,120.0
final_Contagious_1_2_0,9.0
final_Contagious_2_0_0,2.0
final_Contagious_2_1_0,11.0
final_Contagious_2_2_0,89.0
final_Recovered_0_0_0,5.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,36.0
final_Recovered_1_2_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,16.0
most_recent_tip_age_0,0.0
log_R0_0,2.2400911199
log_R0_1,2.2400911199
log_R0_2,2.2400911199
log_Sample_0,-2.3521919434
log_Sample_1,-2.3521919434
log_Sample_2,-2.3521919434
log_Recover_0,-2.2258646379
log_Recover_1,-2.2258646379
log_Recover_2,-2.2258646379
log_VisitDepart_0_0,-4.2159698069
log_VisitDepart_0_1,-4.2159698069
log_VisitDepart_0_2,-4.2159698069
log_VisitDepart_1_0,-4.2159698069
log_VisitDepart_1_1,-4.2159698069
log_VisitDepart_1_2,-4.2159698069
log_VisitDepart_2_0,-4.2159698069
log_VisitDepart_2_1,-4.2159698069
log_VisitDepart_2_2,-4.2159698069
log_VisitReturn_0_0,-2.1397518547
log_VisitReturn_0_1,-2.1397518547
log_VisitReturn_0_2,-2.1397518547
log_VisitReturn_1_0,-2.1397518547
log_VisitReturn_1_1,-2.1397518547
log_VisitReturn_1_2,-2.1397518547
log_VisitReturn_2_0,-2.1397518547
log_VisitReturn_2_1,-2.1397518547
log_VisitReturn_2_2,-2.1397518547
log_Infect_0,-17.7744772357
log_Infect_1,-17.7744772357
log_Infect_2,-17.7744772357
