param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_0_2_0,0
S0_1_0_0,0
S0_1_1_0,100000000
S0_1_2_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,100000000
R0_0,7.0458787617
R0_1,7.0458787617
R0_2,7.0458787617
Sample_0,0.09230473
Sample_1,0.09230473
Sample_2,0.09230473
Recover_0,0.1612695107
Recover_1,0.1612695107
Recover_2,0.1612695107
Stop_time_0,3.9923316829
Time_of_interest_0,0.242076803
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Total_S0_2,100000000
Infect_0,1.79e-08
Infect_1,1.79e-08
Infect_2,1.79e-08
VisitDepart_0_0,0.022104406
VisitDepart_0_1,0.022104406
VisitDepart_0_2,0.022104406
VisitDepart_1_0,0.022104406
VisitDepart_1_1,0.022104406
VisitDepart_1_2,0.022104406
VisitDepart_2_0,0.022104406
VisitDepart_2_1,0.022104406
VisitDepart_2_2,0.022104406
VisitReturn_0_0,0.1389373765
VisitReturn_0_1,0.1389373765
VisitReturn_0_2,0.1389373765
VisitReturn_1_0,0.1389373765
VisitReturn_1_1,0.1389373765
VisitReturn_1_2,0.1389373765
VisitReturn_2_0,0.1389373765
VisitReturn_2_1,0.1389373765
VisitReturn_2_2,0.1389373765
VisitStationaryFreqs_0_0,0.7586146215
VisitStationaryFreqs_0_1,0.1206926893
VisitStationaryFreqs_0_2,0.1206926893
VisitStationaryFreqs_1_0,0.1206926893
VisitStationaryFreqs_1_1,0.7586146215
VisitStationaryFreqs_1_2,0.1206926893
VisitStationaryFreqs_2_0,0.1206926893
VisitStationaryFreqs_2_1,0.1206926893
VisitStationaryFreqs_2_2,0.7586146215
VisitApproxInfect_0_0,1.36e-08
VisitApproxInfect_0_1,2.2e-09
VisitApproxInfect_0_2,2.2e-09
VisitApproxInfect_1_0,2.2e-09
VisitApproxInfect_1_1,1.36e-08
VisitApproxInfect_1_2,2.2e-09
VisitApproxInfect_2_0,2.2e-09
VisitApproxInfect_2_1,2.2e-09
VisitApproxInfect_2_2,1.36e-08
StartState_0,0
StartState_1,0
actual_sim_time_0,3.9923316829
SampleCount_0,32.0
SampleCount_1,4.0
SampleCount_2,1.0
total_sampled_0,37.0
num_sampled_per_capita_0,3.2e-07
num_sampled_per_capita_1,4e-08
num_sampled_per_capita_2,1e-08
Prevalence_0,2.0
Prevalence_1,0.0
Prevalence_2,0.0
per_capita_prevalence_at_t_0,2e-08
per_capita_prevalence_at_t_1,0.0
per_capita_prevalence_at_t_2,0.0
final_Susceptible_0_0_0,99999782.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99999965.0
final_Susceptible_1_2_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,99999951.0
final_Contagious_0_0_0,156.0
final_Contagious_0_1_0,1.0
final_Contagious_0_2_0,6.0
final_Contagious_1_0_0,18.0
final_Contagious_1_1_0,5.0
final_Contagious_1_2_0,1.0
final_Contagious_2_0_0,14.0
final_Contagious_2_1_0,1.0
final_Contagious_2_2_0,22.0
final_Recovered_0_0_0,56.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,11.0
final_Recovered_1_2_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,12.0
most_recent_tip_age_0,0.0
log_R0_0,1.9524428731
log_R0_1,1.9524428731
log_R0_2,1.9524428731
log_Sample_0,-2.3826598926
log_Sample_1,-2.3826598926
log_Sample_2,-2.3826598926
log_Recover_0,-1.8246783341
log_Recover_1,-1.8246783341
log_Recover_2,-1.8246783341
log_VisitDepart_0_0,-3.8119783225
log_VisitDepart_0_1,-3.8119783225
log_VisitDepart_0_2,-3.8119783225
log_VisitDepart_1_0,-3.8119783225
log_VisitDepart_1_1,-3.8119783225
log_VisitDepart_1_2,-3.8119783225
log_VisitDepart_2_0,-3.8119783225
log_VisitDepart_2_1,-3.8119783225
log_VisitDepart_2_2,-3.8119783225
log_VisitReturn_0_0,-1.9737319758
log_VisitReturn_0_1,-1.9737319758
log_VisitReturn_0_2,-1.9737319758
log_VisitReturn_1_0,-1.9737319758
log_VisitReturn_1_1,-1.9737319758
log_VisitReturn_1_2,-1.9737319758
log_VisitReturn_2_0,-1.9737319758
log_VisitReturn_2_1,-1.9737319758
log_VisitReturn_2_2,-1.9737319758
log_Infect_0,-17.8403365069
log_Infect_1,-17.8403365069
log_Infect_2,-17.8403365069
